[492973, 715499, 1018491, -653092, 137896, 824859, 25181, 915237]
[492816, 715651, 1022403, -650872, 138007, 825125, 27541, 915043]
[492214, 714903, 1033371, -651199, 137204, 824296, 26899, 914561]
[492199, 715027, 1031272, -652782, 137559, 823953, 25193, 915228]
[492633, 715666, 1022931, -652456, 138503, 824574, 25584, 915848]
[493453, 716364, 1025158, -649837, 139036, 826057, 28123, 916266]
[492788, 716086, 1037049, -649104, 138538, 825756, 28536, 915724]
[491588, 715218, 1036932, -651606, 137796, 825375, 25748, 914723]
[492328, 715713, 1026436, -652228, 138070, 825302, 25677, 915806]
[493128, 716249, 1025560, -650451, 138179, 825196, 28149, 916723]
[493283, 716533, 1036073, -649076, 138330, 825121, 28981, 916931]
[491591, 715608, 1036976, -650961, 137576, 824586, 26469, 916001]
[490209, 714984, 1026053, -652718, 136913, 824197, 24772, 914836]
[491595, 715789, 1020334, -651039, 137547, 825118, 26568, 915741]
[491571, 715820, 1027918, -649627, 137257, 824639, 27961, 916637]
[490476, 715280, 1029196, -651256, 136651, 824413, 26096, 916374]
[489732, 715199, 1016686, -652696, 136859, 825247, 24938, 916383]
[489246, 715173, 1007818, -651841, 136741, 825352, 26051, 915617]
[488124, 714778, 1013106, -650396, 136299, 824463, 27383, 915642]
[486621, 714038, 1015419, -651744, 135644, 822504, 25397, 916047]
[484653, 712774, 1003143, -654050, 135066, 821447, 23076, 915485]
[485073, 712961, 990852, -653390, 135576, 821116, 24146, 915536]
[484461, 712328, 991554, -652027, 135190, 818961, 25604, 914818]
[482784, 711069, 992764, -653241, 134363, 815556, 24108, 914837]
[481586, 710186, 979186, -655422, 134249, 813165, 21916, 915183]
[481031, 709473, 961749, -656046, 133348, 810904, 21669, 914300]
[480686, 709149, 957043, -654676, 133276, 809676, 23579, 913339]
[480108, 708642, 958631, -654502, 134073, 809296, 23507, 913223]
[479291, 707994, 945481, -656851, 133768, 808616, 21108, 913640]
[479645, 708147, 925070, -657387, 133676, 808581, 21308, 914206]
[479954, 708214, 915829, -656036, 133364, 807877, 23318, 914207]
[479670, 707934, 917039, -655860, 132871, 807435, 23632, 913823]
[478812, 707175, 904956, -659034, 131976, 808010, 20974, 913054]
[478776, 706851, 882928, -660582, 131184, 808167, 20264, 913369]
[479463, 707458, 871434, -658205, 131120, 808379, 22523, 913758]
[480443, 707969, 872844, -656636, 130801, 808760, 23665, 913307]
[479875, 707360, 865620, -658819, 129982, 808441, 21493, 912958]
[479878, 707452, 846557, -660445, 129666, 808889, 20284, 913068]
[480456, 708163, 833714, -659199, 129720, 809447, 21853, 913304]
