[-53621, -31021, 1012503, -1305434, -1096294, 497299, -681486, 368316]
[-54947, -31007, 1028261, -1305216, -1096319, 496728, -680068, 368032]
[-56343, -32315, 1052971, -1306452, -1097656, 495648, -681332, 365401]
[-56167, -32755, 1068583, -1307777, -1098465, 495394, -683777, 363114]
[-54507, -31624, 1076253, -1306899, -1097482, 496071, -683120, 363322]
[-54950, -31323, 1090764, -1306355, -1097806, 495438, -681498, 364741]
[-54814, -30943, 1114376, -1305764, -1098021, 495236, -680330, 365989]
[-53646, -30912, 1131784, -1306076, -1098842, 495528, -681701, 364584]
[-53931, -30947, 1140618, -1306025, -1099406, 494775, -682049, 365789]
[-54069, -30278, 1155555, -1304503, -1098866, 494589, -680030, 367478]
[-53826, -30190, 1179980, -1303687, -1098937, 494068, -679003, 367076]
[-53544, -30654, 1200793, -1303900, -1099763, 493716, -680707, 365091]
[-53537, -30647, 1210513, -1303918, -1100166, 493452, -681568, 364559]
[-52534, -29833, 1222682, -1302683, -1099550, 493024, -679720, 366482]
[-52295, -28921, 1247289, -1301187, -1098425, 492978, -677818, 367214]
[-53661, -29214, 1269129, -1301812, -1098625, 493102, -679475, 365404]
[-55797, -29723, 1278244, -1303002, -1098472, 493599, -680934, 364063]
[-54897, -28854, 1288058, -1302534, -1097251, 493866, -679321, 364725]
[-53907, -27811, 1308858, -1301608, -1096477, 494290, -677444, 365529]
[-52971, -27527, 1330644, -1301858, -1096689, 494539, -677630, 366496]
[-53162, -27781, 1340050, -1302672, -1097117, 494986, -679159, 365904]
[-53897, -27932, 1347372, -1303025, -1097594, 494791, -678928, 364848]
[-53747, -27397, 1366254, -1302631, -1097684, 494636, -677003, 365305]
[-54282, -27286, 1388510, -1303329, -1098116, 493998, -677387, 364899]
[-55258, -27864, 1399402, -1305074, -1098899, 493584, -679498, 363558]
[-55434, -27300, 1405484, -1305448, -1098755, 494374, -678899, 363180]
[-56623, -27716, 1420205, -1305887, -1099412, 493232, -678352, 360423]
[-56055, -27472, 1443809, -1305996, -1098901, 493753, -678017, 360049]
[-53063, -26467, 1458641, -1306077, -1098451, 494909, -678097, 363435]
[-53051, -26114, 1464111, -1305964, -1097661, 495437, -677811, 364263]
[-53617, -25696, 1474692, -1305329, -1096942, 495528, -676183, 363556]
[-53051, -25396, 1493506, -1304954, -1097257, 494935, -675576, 363144]
[-54924, -26505, 1504313, -1306029, -1098666, 494201, -677499, 362804]
[-54867, -27204, 1505645, -1306909, -1099473, 494028, -678322, 362031]
[-53808, -26020, 1511211, -1305612, -1098496, 494561, -676068, 363356]
[-53197, -25621, 1524982, -1305087, -1098357, 494744, -674754, 363413]
[-51795, -25684, 1533224, -1305422, -1098652, 494702, -676381, 361365]
[-51504, -25023, 1528619, -1305146, -1098115, 495531, -676046, 363535]
[-52034, -24722, 1524671, -1304699, -1097706, 496024, -674375, 364646]
[-51787, -24384, 1527962, -1303854, -1097010, 496776, -673181, 363928]
[-52527, -25111, 1527486, -1304539, -1097745, 495801, -674847, 362379]
[-52530, -24969, 1513542, -1304361, -1097144, 496329, -675735, 361714]
[-50130, -23794, 1497861, -1303122, -1096021, 497259, -674026, 362441]
[-49526, -23261, 1490166, -1302452, -1095261, 497471, -671834, 364997]
[-49606, -23482, 1481676, -1302412, -1094877, 497913, -672762, 363785]
[-48977, -22964, 1458325, -1301634, -1094111, 498761, -673822, 363338]
[-47367, -21864, 1429958, -1300562, -1093169, 499348, -671411, 367864]
[-46162, -21659, 1408171, -1299787, -1092999, 499364, -670067, 366699]
[-46304, -21983, 1390731, -1299660, -1093189, 498540, -670816, 364753]
[-46767, -22146, 1359684, -1299867, -1093270, 498018, -672316, 365647]
[-46279, -21961, 1322129, -1299295, -1092736, 499153, -671191, 368758]
[-45421, -21003, 1291668, -1297674, -1091355, 500494, -668692, 370156]
[-46921, -21946, 1265796, -1297941, -1091784, 500062, -669435, 368489]
[-46263, -22177, 1228840, -1298354, -1092088, 500249, -671402, 367269]
[-44732, -21129, 1183765, -1297303, -1091108, 501071, -670329, 368736]
[-43010, -19913, 1145488, -1295760, -1089838, 502534, -668079, 369174]
[-43759, -19366, 1116346, -1295057, -1089282, 502344, -667184, 369290]
[-44566, -19587, 1081637, -1295856, -1089715, 500465, -668487, 370838]
[-44069, -19629, 1039653, -1296267, -1089866, 500230, -669138, 369589]
[-43805, -19491, 1004217, -1295992, -1089480, 501278, -667612, 370689]
[-42363, -19279, 982486, -1295656, -1089189, 500988, -666608, 370587]
[-44814, -20707, 957626, -1297139, -1090442, 499849, -669497, 366931]
[-45211, -20804, 921917, -1297585, -1090956, 499912, -670536, 366207]
[-43969, -20261, 888284, -1297083, -1091012, 500160, -668784, 367930]
[-44570, -20382, 860832, -1296890, -1091482, 499744, -668191, 367173]
[-44184, -20891, 830989, -1297281, -1092471, 499264, -670384, 365991]
[-43377, -19959, 788123, -1296972, -1092197, 499831, -670357, 369609]
[-43191, -18857, 745771, -1295914, -1091079, 500975, -667559, 368753]
